,id,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,instant_bookable,reviews_per_month,price_in_euros,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
1639,13953385,0.5,f,1,1,Gaasperdam - Driemond,52.29165,4.99316,Private room,2,1.0,1.0,1,$55.00,2,3,t,3,10,25,25,40,4,2,4.4,f,0.56,,$27.5,$110,7%,12%,15%,$2.99,,
1640,13965835,0.73,f,1,1,Oud-Oost,52.3576,4.90596,Entire home/apt,4,2.0,2.0,11,$190.00,2,180,t,0,1,2,2,71,11,3,4.87,f,1.01,,$47.5,$380,9%,17%,19%,$4.99,,
1641,13966822,1.0,f,1,1,Slotervaart,52.35328,4.83378,Private room,2,1.0,2.0,1,$82.00,3,7,t,1,1,1,208,212,17,4,4.97,f,3.06,,$41,$246,6%,8%,15%,$4.99,0.5698630136986301,450.972602739726
1642,13968358,,f,1,1,Centrum-West,52.37862,4.8865,Entire home/apt,8,5.0,6.0,26,$700.00,7,21,t,0,0,0,0,18,0,0,4.390000000000001,f,0.25,,$87.5,$4900,5%,19%,24%,$10.99,0.0,3500.0
1643,13973023,,f,1,1,De Baarsjes - Oud-West,52.36938,4.86266,Entire home/apt,4,2.0,3.0,7,$195.00,3,28,t,0,0,0,0,12,0,0,4.75,f,0.17,,$48.75,$585,7%,16%,19%,$4.99,0.0,975.0
1644,13994591,1.0,f,1,1,Oostelijk Havengebied - Indische Buurt,52.3598,4.93642,Entire home/apt,3,2.0,2.0,6,$159.00,2,7,t,0,0,0,0,40,2,0,4.85,f,0.57,,$53,$318,8%,17%,20%,$4.99,,
1645,14011549,,f,1,1,Bos en Lommer,52.38147,4.85489,Entire home/apt,4,2.0,2.0,8,$198.00,3,30,t,0,0,0,0,20,0,0,4.85,f,0.29,,$49.5,$594,9%,18%,17%,$4.99,0.0,987.7397260273973
1646,14017497,0.7,f,2,2,Centrum-West,52.37998,4.89086,Private room,2,1.0,1.0,7,$177.00,2,365,t,8,21,46,153,55,1,1,4.43,t,0.77,,$88.5,$354,7%,23%,18%,$4.99,,
1647,14017892,0.76,f,2,2,Centrum-West,52.37966,4.88974,Private room,2,1.0,1.0,9,$175.00,2,365,t,3,21,30,115,51,14,3,4.12,t,0.71,,$87.5,$350,7%,12%,14%,$4.99,,
1648,14021891,1.0,f,1,1,Zuid,52.35129,4.85118,Entire home/apt,2,1.0,1.0,1,$140.00,3,30,t,0,0,0,0,24,3,0,4.85,t,0.34,,$70,$420,5%,12%,16%,$4.99,0.0,700.0
1649,14022135,0.89,t,1,1,Oud-Noord,52.39551,4.90906,Entire home/apt,12,4.0,12.0,13,$405.00,2,1125,t,6,16,31,280,152,32,4,4.3,t,2.29,,$33.75,$810,13%,24%,25%,$10.99,,
1650,14022661,0.6699999999999999,f,1,1,Zuid,52.34516,4.86432,Entire home/apt,2,1.0,2.0,1,$100.00,4,6,t,1,7,9,75,51,7,0,4.86,f,0.72,,$50,$400,4%,16%,16%,$4.99,0.2054794520547945,500.0
1651,14034936,0.04999999999999999,f,0,0,Oud-Noord,52.39461,4.91771,Entire home/apt,2,1.0,2.0,5,$75.00,3,21,t,0,0,0,150,10,6,0,4.89,f,0.3,,$37.5,$225,4%,11%,16%,$4.99,0.410958904109589,498.09589041095893
1652,14039431,0.45999999999999996,t,2,2,Centrum-Oost,52.36832,4.90935,Entire home/apt,2,1.0,1.0,1,$130.00,2,1125,t,1,6,6,6,70,2,0,4.94,t,0.98,,$65,$260,6%,15%,21%,$4.99,,
1653,14050092,1.0,t,1,1,De Aker - Nieuw Sloten,52.34679,4.80295,Private room,2,1.0,1.0,2,$62.00,2,14,t,5,10,26,296,296,28,6,4.73,t,4.17,,$31,$124,5%,11%,14%,$2.99,,
1654,14052692,0.0,f,1,1,Westerpark,52.38269,4.87015,Entire home/apt,2,1.0,1.0,3,$110.00,1,1125,t,0,0,0,0,82,1,0,4.95,f,1.15,,$55,$110,7%,14%,21%,$4.99,,
1655,14053457,0.0,f,1,1,De Baarsjes - Oud-West,52.37203,4.86476,Entire home/apt,2,1.0,1.0,5,$108.00,2,4,t,0,0,0,0,7,0,0,5.0,f,0.1,,$54,$216,6%,10%,17%,$4.99,,
1656,14054326,0.47,f,3,3,Centrum-Oost,52.36951,4.91187,Private room,2,1.0,1.0,8,$135.00,3,1125,t,2,5,12,207,35,9,3,4.76,t,0.5,,$67.5,$405,6%,21%,18%,$4.99,0.5671232876712329,676.068493150685
1657,14070038,0.12,f,1,1,Centrum-West,52.37153,4.88022,Entire home/apt,4,1.0,4.0,10,$160.00,3,28,t,0,0,0,0,21,0,0,4.81,f,0.3,,$40,$480,9%,22%,18%,$4.99,0.0,800.0
1658,14079338,0.81,f,1,1,Bos en Lommer,52.38011,4.85607,Entire home/apt,4,1.0,2.0,10,$209.00,3,35,t,3,5,5,5,43,4,0,4.73,f,0.66,,$52.25,$627,8%,24%,26%,$4.99,0.3333333333333333,1033.3333333333333
1659,14085220,0.6,t,1,1,De Pijp - Rivierenbuurt,52.35546,4.90394,Private room,2,1.0,1.0,6,$85.00,2,1125,t,0,3,6,242,161,11,0,4.96,t,2.27,,$42.5,$170,6%,9%,18%,$4.99,,
1660,14092826,0.88,f,1,1,Westerpark,52.38007,4.87164,Entire home/apt,4,2.0,2.0,9,$200.00,3,60,t,0,1,1,1,46,7,0,4.82,f,0.65,,$50,$600,10%,13%,27%,$4.99,0.0027397260273972603,1016.2602739726027
1661,14105164,0.33999999999999997,f,1,1,Centrum-West,52.37308,4.89964,Entire home/apt,4,2.0,2.0,22,$443.00,1,30,t,1,11,11,11,46,2,2,4.3100000000000005,t,0.64,,$110.75,$443,11%,17%,27%,$10.99,,
1662,14122983,,f,0,0,Centrum-Oost,52.3693,4.92652,Private room,4,1.0,2.0,4,$75.00,2,4,t,0,0,0,0,20,0,0,4.8,f,0.28,,$18.75,$150,7%,11%,17%,$4.99,,
1663,14123916,,f,1,1,Oostelijk Havengebied - Indische Buurt,52.3721,4.94389,Entire home/apt,4,2.0,3.0,9,$150.00,5,14,t,0,0,0,0,13,0,0,4.69,f,0.21,,$37.5,$750,9%,17%,21%,$4.99,0.0,750.0
1664,14146873,1.0,f,1,1,Oostelijk Havengebied - Indische Buurt,52.37337,4.945,Entire home/apt,4,3.0,5.0,7,$125.00,5,14,t,0,0,0,0,6,1,0,4.83,f,0.08,,$31.25,$625,8%,13%,15%,$4.99,0.0,700.027397260274
1665,14159545,,f,1,1,De Baarsjes - Oud-West,52.36744,4.86783,Entire home/apt,3,1.0,2.0,10,$200.00,2,30,t,0,0,0,0,52,0,0,4.94,f,0.74,,$66.67,$400,8%,21%,19%,$4.99,,
1666,14171624,1.0,f,1,1,Bos en Lommer,52.37851,4.84993,Entire home/apt,3,1.0,1.0,4,$120.00,3,1125,t,0,0,0,0,26,2,0,4.73,f,0.37,,$40,$360,5%,14%,17%,$4.99,0.0,600.0
1667,14172232,1.0,f,1,1,De Baarsjes - Oud-West,52.36116,4.86508,Entire home/apt,2,1.0,1.0,4,$140.00,3,3,t,0,0,0,0,34,1,0,4.88,f,0.5,,$70,$420,6%,18%,16%,$4.99,0.0,700.0
1668,14173331,0.62,f,1,1,De Pijp - Rivierenbuurt,52.34517,4.90242,Private room,2,1.0,1.0,5,$90.00,2,30,t,7,13,32,297,117,15,5,4.79,f,1.65,,$45,$180,5%,15%,16%,$4.99,,
1669,14182817,0.19,f,1,1,Centrum-Oost,52.36246,4.90842,Entire home/apt,2,1.0,1.0,3,$130.00,6,30,t,0,0,0,0,15,2,0,4.87,f,0.21,,$65,$780,5%,13%,17%,$4.99,0.0,650.0
1670,14198060,0.0,f,0,0,Oud-Oost,52.36154,4.91452,Entire home/apt,2,1.0,1.0,4,$139.00,3,1125,t,0,0,0,0,1,0,0,4.0,f,0.05,,$69.5,$417,6%,13%,17%,$4.99,0.0,695.0
1671,14206892,0.6599999999999999,f,1,1,Centrum-West,52.37857,4.88117,Entire home/apt,4,2.0,2.0,18,$527.00,2,1125,t,0,0,0,0,35,3,0,4.180000000000001,t,0.5,,$131.75,$1054,12%,6%,25%,$10.99,,
1672,14218256,,f,1,1,De Baarsjes - Oud-West,52.35982,4.86042,Entire home/apt,4,2.0,4.0,5,$122.00,4,20,t,0,0,0,0,17,0,0,4.88,f,0.24,,$30.5,$488,7%,15%,14%,$4.99,0.0,768.1232876712329
1673,14218726,1.0,t,3,3,Slotervaart,52.36309,4.84393,Private room,2,1.0,1.0,1,$35.00,2,25,t,0,0,0,0,23,0,0,4.62,t,0.32,,$17.5,$70,9%,10%,14%,$0.99,,
1674,14244097,0.5700000000000001,f,1,1,Centrum-Oost,52.36554,4.90685,Entire home/apt,4,2.0,3.0,11,$360.00,7,28,t,0,4,20,107,4,1,0,4.67,f,0.06,,$90,$2520,9%,15%,24%,$4.99,0.29315068493150687,1800.0
1675,14246224,,f,1,1,Bos en Lommer,52.37866,4.85368,Entire home/apt,2,1.0,1.0,5,$150.00,2,1125,t,0,0,0,0,7,0,0,5.0,f,0.1,,$75,$300,6%,21%,16%,$4.99,,
1676,14258648,0.92,f,2,2,De Baarsjes - Oud-West,52.3586,4.86061,Entire home/apt,4,2.0,2.0,3,$191.00,2,30,t,0,0,0,0,37,7,2,4.92,f,0.61,,$47.75,$382,7%,18%,21%,$4.99,,
1677,14271251,1.0,f,1,1,Noord-West,52.417,4.89459,Entire home/apt,2,1.0,2.0,1,$120.00,2,1125,t,0,0,0,0,63,7,2,4.56,t,1.0,,$60,$240,5%,14%,18%,$4.99,,
1678,14274504,0.75,t,1,1,Centrum-West,52.36863,4.88051,Private room,3,1.0,2.0,6,$46.00,1,14,t,0,0,0,0,149,3,0,4.45,t,2.18,,$15.33,$46,9%,11%,14%,$0.99,0.0,50.0
1679,14277750,0.53,f,1,1,Centrum-Oost,52.36795,4.89861,Entire home/apt,2,1.0,2.0,9,$250.00,3,30,t,0,0,0,194,50,10,2,4.86,f,0.72,,$125,$750,10%,13%,7%,$4.99,0.5315068493150685,1250.0
1680,14292407,0.79,f,0,0,De Pijp - Rivierenbuurt,52.3565,4.89848,Private room,2,1.0,1.0,3,$154.00,2,30,t,7,24,48,159,148,22,1,4.61,t,2.12,,$77,$308,8%,18%,22%,$4.99,,
1681,14310652,0.38,f,1,1,Bos en Lommer,52.375332,4.846978,Entire home/apt,2,1.0,1.0,6,$125.00,2,1125,t,0,0,0,0,8,2,0,4.86,f,0.13,,$62.5,$250,6%,9%,18%,$4.99,,
1682,14325757,1.0,t,0,0,Centrum-Oost,52.36026,4.895207,Private room,2,1.0,1.0,7,$125.00,3,14,t,0,11,24,26,182,27,2,4.71,t,2.58,,$62.5,$375,7%,13%,20%,$4.99,0.07123287671232877,635.7808219178082
1683,14333038,0.44,f,3,3,Centrum-West,52.37003,4.87997,Entire home/apt,2,1.0,1.0,15,$175.00,3,90,t,0,0,0,0,47,3,0,4.64,f,0.67,,$87.5,$525,9%,20%,21%,$4.99,0.0,809.931506849315
1684,14343204,0.9500000000000001,f,1,1,Westerpark,52.38954,4.8909,Entire home/apt,4,2.0,2.0,13,$320.00,2,1125,t,1,1,1,11,56,8,1,4.95,f,0.8,,$80,$640,8%,7%,28%,$4.99,,
1685,14346556,0.5,f,1,1,De Baarsjes - Oud-West,52.37047,4.84998,Entire home/apt,2,1.0,1.0,2,$149.00,3,1125,t,0,0,0,216,22,1,0,4.95,f,0.32,,$74.5,$447,8%,19%,19%,$4.99,0.5917808219178082,745.0
1686,14348158,0.0,f,1,1,Centrum-West,52.38768,4.88455,Entire home/apt,4,4.0,5.0,36,"$1,160.00",2,1125,t,0,0,0,0,43,1,0,4.0600000000000005,t,0.61,,$290,$2320,9%,22%,22%,$10.99,,
1687,14355043,,f,1,1,Zuid,52.3567,4.85713,Entire home/apt,3,2.0,3.0,1,$135.00,3,4,t,0,0,0,0,13,0,0,4.91,f,0.19,,$45,$405,5%,16%,17%,$4.99,0.0,675.0
1688,14357605,,f,1,1,Oud-Noord,52.38094,4.91249,Entire home/apt,2,,1.0,3,$67.00,2,9,t,0,0,0,0,7,0,0,4.37,f,0.1,,$33.5,$134,4%,10%,15%,$2.99,,
1689,14363151,0.0,f,1,1,IJburg - Zeeburgereiland,52.34696,5.01009,Entire home/apt,4,3.0,3.0,8,$191.00,2,1125,t,6,6,12,12,18,0,0,4.83,t,0.26,,$47.75,$382,8%,18%,21%,$4.99,1.0,875.0
1690,14364518,0.68,f,2,2,De Baarsjes - Oud-West,52.36485,4.87546,Entire home/apt,4,2.0,3.0,7,$170.00,7,28,t,0,3,10,227,60,1,0,4.87,f,0.85,,$42.5,$1190,6%,19%,22%,$4.99,0.6219178082191781,852.3561643835617
1691,14387468,1.0,f,1,1,Westerpark,52.37767,4.87275,Entire home/apt,4,1.0,2.0,9,$206.00,2,5,t,0,0,0,0,30,5,0,4.63,t,0.42,,$51.5,$412,8%,16%,24%,$4.99,,
1692,14394450,0.19999999999999996,f,1,1,De Pijp - Rivierenbuurt,52.35446120565449,4.895095963763081,Entire home/apt,2,1.0,1.0,2,$150.00,2,30,t,0,15,21,21,45,2,1,4.55,f,0.64,,$75,$300,6%,16%,20%,$4.99,0.84,834.0
1693,14412467,0.45,f,1,1,Zuid,52.3522,4.88401,Private room,2,1.0,2.0,4,$175.00,2,1125,t,0,0,0,0,55,0,0,4.96,t,0.79,,$87.5,$350,6%,17%,13%,$4.99,,
1694,14412610,0.92,f,1,1,Centrum-Oost,52.36381,4.9144,Private room,2,1.0,1.0,5,$85.00,4,1125,t,2,6,11,208,245,13,2,4.9,t,3.52,,$42.5,$340,6%,10%,16%,$4.99,0.5698630136986301,442.82191780821915
1695,14439841,,f,1,1,Oud-Oost,52.35636,4.91434,Entire home/apt,2,1.0,1.0,8,$145.00,3,1125,t,0,0,0,0,21,0,0,4.58,t,0.3,,$72.5,$435,7%,14%,19%,$4.99,0.0,725.6712328767123
1696,14441994,0.6,f,1,1,Oud-Oost,52.35589,4.90957,Entire home/apt,2,1.0,1.0,9,$116.00,2,9,t,0,4,4,4,66,1,0,4.89,f,0.93,,$58,$232,6%,19%,16%,$4.99,,
1697,14461859,,f,1,1,Westerpark,52.38434,4.87099,Entire home/apt,2,1.0,1.0,3,$80.00,10,1125,t,0,0,0,0,5,0,0,4.4,f,0.07,,$40,$800,6%,8%,15%,$4.99,0.0,410.1506849315069
1698,14462366,0.41,f,1,1,Centrum-West,52.37301,4.88198,Entire home/apt,3,2.0,2.0,12,$221.00,4,1125,t,0,0,0,0,37,1,0,4.56,f,0.52,,$73.67,$884,12%,17%,25%,$4.99,0.0,1106.7123287671234
1699,14465905,0.58,f,1,1,De Pijp - Rivierenbuurt,52.35525,4.88934,Entire home/apt,4,2.0,2.0,12,$388.00,4,30,t,11,16,35,80,13,3,0,4.92,f,0.18,,$97,$1552,7%,23%,26%,$4.99,0.22038567493112948,1930.220385674931
1700,14479187,1.0,f,1,1,De Baarsjes - Oud-West,52.36289,4.86817,Private room,3,1.0,3.0,7,$114.00,2,1125,t,0,0,0,62,237,0,0,4.9,f,3.37,,$38,$228,7%,13%,15%,$4.99,,
1701,14526096,0.97,f,1,1,IJburg - Zeeburgereiland,52.35197,5.00199,Private room,1,1.0,1.0,6,$64.00,1,45,t,5,28,58,60,90,17,6,3.9999999999999996,f,1.28,,$64,$64,6%,12%,17%,$2.99,,
1702,14548324,1.0,f,4,4,Westerpark,52.3906,4.88734,Entire home/apt,4,2.0,2.0,15,$376.00,2,1125,t,1,12,31,303,13,8,0,4.85,t,0.36,,$94,$752,0%,21%,31%,$4.99,0.9864406779661017,2880.0
1703,14561871,,f,1,1,Watergraafsmeer,52.3532,4.92505,Entire home/apt,4,2.0,3.0,10,$155.00,4,14,t,0,0,0,0,4,0,0,5.0,f,0.06,,$38.75,$620,7%,19%,16%,$4.99,0.0,807.5342465753424
1704,14572858,1.0,f,1,1,Oostelijk Havengebied - Indische Buurt,52.36537,4.93583,Entire home/apt,4,2.0,2.0,4,$185.00,3,30,t,3,3,3,3,18,0,0,4.83,f,0.26,,$46.25,$555,6%,17%,22%,$4.99,0.00821917808219178,925.0
1705,14583283,,f,1,1,De Pijp - Rivierenbuurt,52.34391,4.90139,Entire home/apt,3,2.0,2.0,13,$319.00,2,1125,t,0,0,0,0,11,0,0,4.82,f,0.16,,$106.33,$638,6%,19%,25%,$4.99,,
1706,14591839,,f,1,1,Westerpark,52.38308,4.87218,Entire home/apt,2,1.0,1.0,7,$130.00,3,4,t,0,0,0,0,37,0,0,4.92,f,0.53,,$65,$390,6%,14%,17%,$4.99,0.0,650.0
1707,14610851,0.42,f,0,0,Buitenveldert - Zuidas,52.33217,4.88236,Entire home/apt,2,1.0,1.0,6,$120.00,4,1125,t,0,0,0,0,2,2,0,5.0,f,0.22,,$60,$480,6%,13%,18%,$4.99,0.0,600.0
1708,14665451,0.0,f,1,1,Oostelijk Havengebied - Indische Buurt,52.37599,4.94638,Entire home/apt,5,,5.0,9,$175.00,2,7,t,0,0,0,0,76,0,0,4.85,f,1.09,,$35,$350,7%,18%,18%,$4.99,,
1709,14706627,0.18999999999999995,f,3,3,De Pijp - Rivierenbuurt,52.358,4.89979,Entire home/apt,4,1.0,2.0,5,$219.00,1,37,t,1,2,10,77,263,70,7,4.79,f,3.75,,$54.75,$219,7%,31%,21%,$4.99,,
1710,14711799,1.0,f,3,3,Oud-Noord,52.38669,4.91925,Private room,2,1.0,1.0,7,$85.00,2,1125,t,0,0,0,0,120,1,0,4.68,t,1.72,,$42.5,$170,5%,10%,15%,$4.99,,
1711,14728813,0.25,f,1,1,Zuid,52.34932,4.86891,Entire home/apt,4,4.0,3.0,10,$314.00,2,14,t,0,6,11,33,18,3,1,5.0,f,0.26,,$78.5,$628,10%,26%,21%,$4.99,0.125,1644.8863636363637
1712,14745224,,f,1,1,Watergraafsmeer,52.33957,4.91788,Entire home/apt,2,1.0,1.0,3,$100.00,3,1125,t,0,0,0,0,20,0,0,4.8,f,0.29,,$50,$300,7%,17%,20%,$4.99,0.0,500.0
1713,14760457,1.0,t,0,0,Oostelijk Havengebied - Indische Buurt,52.36601,4.93361,Private room,2,1.0,1.0,5,$135.00,3,7,t,1,1,1,1,27,20,4,4.81,t,0.39,,$67.5,$405,8%,20%,14%,$4.99,0.009900990099009901,600.2475247524752
1714,14765588,0.33,f,1,1,De Aker - Nieuw Sloten,52.34705,4.79025,Entire home/apt,4,4.0,4.0,1,$156.00,5,11,t,0,10,12,68,23,0,0,4.83,f,0.33,,$39,$780,7%,21%,19%,$4.99,0.1863013698630137,783.972602739726
1715,14786257,,f,1,1,De Baarsjes - Oud-West,52.37004,4.86469,Entire home/apt,4,4.0,4.0,9,$260.00,2,1125,t,0,0,0,0,26,0,0,4.88,f,0.44,,$65,$520,6%,11%,27%,$4.99,,
1716,14794121,1.0,t,1,1,Westerpark,52.38345,4.87851,Entire home/apt,2,1.0,1.0,2,$160.00,2,1125,t,0,0,0,0,53,10,0,4.98,f,0.76,,$80,$320,6%,19%,23%,$4.99,,
1717,14804548,1.0,f,1,1,Slotervaart,52.3498,4.83105,Private room,2,1.0,1.0,8,$118.00,2,14,t,0,0,0,0,26,0,0,5.0,f,0.38,,$59,$236,7%,22%,21%,$4.99,,
1718,14815394,1.0,f,1,1,Westerpark,52.38046,4.87091,Entire home/apt,2,1.0,1.0,10,$250.00,3,1125,t,0,19,19,19,6,0,0,5.0,f,0.1,,$125,$750,6%,15%,21%,$4.99,0.052054794520547946,1225.6438356164383
1719,14816635,1.0,t,4,4,Westerpark,52.37981,4.87418,Entire home/apt,5,2.0,2.0,9,$390.00,1,365,t,6,12,18,256,71,19,1,4.7,t,1.04,,$78,$390,7%,15%,25%,$4.99,0.24390243902439024,1831.0975609756097
1720,14817368,1.0,t,4,4,Westerpark,52.3792,4.87433,Entire home/apt,2,1.0,1.0,6,$195.00,1,365,t,3,7,12,250,79,20,6,4.76,t,1.15,,$97.5,$195,7%,22%,21%,$4.99,0.1951219512195122,915.8536585365854
1721,14819599,1.0,f,2,2,Westerpark,52.38813,4.87861,Private room,2,1.0,1.0,6,$76.00,2,20,t,0,0,0,0,57,1,0,4.64,f,0.86,,$38,$152,4%,13%,13%,$4.99,,
1722,14821744,1.0,f,1,1,Westerpark,52.37991,4.86757,Entire home/apt,2,1.0,1.0,12,$110.00,3,20,t,0,0,0,0,7,0,0,4.86,t,0.15,,$55,$330,6%,16%,21%,$4.99,0.0,590.068493150685
1723,14829461,,f,1,1,De Baarsjes - Oud-West,52.3718,4.86743,Entire home/apt,2,1.0,1.0,6,$110.00,3,1125,t,0,0,0,0,12,0,0,5.0,f,0.17,,$55,$330,6%,16%,20%,$4.99,0.0,550.0
1724,14839350,0.13,f,2,2,De Baarsjes - Oud-West,52.36914,4.87526,Entire home/apt,3,2.0,2.0,16,$375.00,3,1082,t,0,0,0,155,10,0,0,4.9,f,0.15,,$125,$1125,7%,23%,27%,$4.99,0.4246575342465753,1875.0
1725,14845555,1.0,t,7,7,De Baarsjes - Oud-West,52.36505,4.87606,Entire home/apt,4,1.0,3.0,19,$400.00,2,1125,t,4,4,4,4,23,1,1,4.41,t,0.33,,$100,$800,4%,27%,19%,$10.99,0.019138755980861243,2000.0
1726,14851512,1.0,t,2,2,Bos en Lommer,52.38253,4.85304,Private room,2,1.0,1.0,1,$75.00,2,30,t,0,0,2,242,115,25,3,4.9,f,1.66,,$37.5,$150,5%,14%,16%,$4.99,,
1727,14853175,0.99,f,1,1,Noord-West,52.40987,4.92275,Private room,2,1.0,2.0,1,$39.00,2,28,t,2,6,8,270,321,36,2,4.38,t,4.6,,$19.5,$78,7%,9%,14%,$0.99,,
1728,14869289,0.5700000000000001,f,1,1,De Baarsjes - Oud-West,52.35987,4.84998,Entire home/apt,2,1.0,1.0,10,$145.00,3,10,t,0,0,0,31,42,7,0,4.98,f,0.65,,$72.5,$435,5%,10%,16%,$4.99,0.08493150684931507,724.8630136986301
1729,14876448,0.75,f,3,3,Buitenveldert - Zuidas,52.33054,4.89016,Entire home/apt,2,1.0,1.0,5,$162.00,4,15,t,10,10,11,11,10,1,0,5.0,f,0.15,,$81,$648,7%,17%,14%,$4.99,0.030136986301369864,821.1643835616438
1730,14879214,0.62,f,1,1,De Pijp - Rivierenbuurt,52.35596,4.8886,Entire home/apt,2,1.0,1.0,8,$169.00,3,30,t,1,1,1,4,17,2,0,4.76,f,0.25,,$84.5,$507,7%,16%,18%,$4.99,0.010958904109589041,847.5068493150685
1731,14883807,0.78,f,1,1,De Baarsjes - Oud-West,52.35942,4.85676,Entire home/apt,4,3.0,4.0,8,$256.00,2,1125,t,0,0,2,2,15,2,0,4.93,f,0.22,,$64,$512,5%,14%,20%,$4.99,0.046511627906976744,1400.0
1732,14884660,1.0,t,2,2,Bijlmer-Oost,52.32027,4.96463,Entire home/apt,4,3.0,2.0,1,$125.00,3,11,t,2,3,3,7,33,12,1,4.91,f,0.48,,$31.25,$375,6%,6%,18%,$4.99,0.019178082191780823,767.7671232876712
1733,14890435,0.0,f,1,1,Oostelijk Havengebied - Indische Buurt,52.3639,4.93747,Entire home/apt,4,2.0,2.0,1,$85.00,28,60,t,0,0,0,159,6,0,0,4.67,f,0.09,,$21.25,$2380,7%,9%,14%,$4.99,0.43561643835616437,425.0
1734,14909329,0.61,f,1,1,De Pijp - Rivierenbuurt,52.35669,4.90246,Entire home/apt,4,3.0,3.0,7,$201.00,1,1125,t,0,0,0,0,45,0,0,4.55,t,0.65,,$50.25,$201,9%,16%,25%,$4.99,,
1735,14911690,,f,1,1,De Baarsjes - Oud-West,52.36831,4.85443,Entire home/apt,2,1.0,1.0,1,$76.00,3,1125,t,0,0,0,0,18,0,0,4.53,f,0.26,,$38,$228,4%,10%,17%,$4.99,0.0,380.0
1736,14915385,,f,1,1,Noord-Oost,52.38741,4.95725,Entire home/apt,4,3.0,3.0,5,$94.00,3,1125,t,0,0,0,0,6,0,0,5.0,f,0.09,,$23.5,$282,7%,15%,16%,$4.99,0.0,470.0
1737,14921039,,f,1,1,Noord-Oost,52.40611,4.93303,Private room,2,1.0,1.0,7,$96.00,1,31,t,0,0,0,0,86,0,0,4.93,t,1.23,,$48,$96,6%,12%,17%,$4.99,0.0,500.0
1738,14929937,1.0,f,1,1,Oostelijk Havengebied - Indische Buurt,52.374493,4.948655,Private room,2,1.0,1.0,8,$125.00,2,30,t,4,33,63,338,46,8,2,4.93,f,0.68,,$62.5,$250,6%,12%,17%,$4.99,,
1739,14930480,,f,1,1,Watergraafsmeer,52.34012,4.91929,Private room,4,1.0,2.0,8,$150.00,2,1125,t,0,0,0,0,89,0,0,4.65,f,1.28,,$37.5,$300,8%,17%,24%,$4.99,,
1740,15013026,1.0,t,1,1,Westerpark,52.3891,4.8905,Entire home/apt,2,1.0,2.0,8,$102.00,3,1125,t,3,7,11,142,172,43,9,4.93,f,2.47,,$51,$306,6%,16%,19%,$4.99,0.3856749311294766,509.3801652892562
1741,15024573,1.0,f,1,1,Slotervaart,52.35594,4.844,Entire home/apt,2,1.0,1.0,5,$129.00,7,15,t,0,0,0,151,3,1,0,5.0,f,0.08,,$64.5,$903,6%,8%,20%,$4.99,0.4136986301369863,645.0
1742,15030690,0.89,f,2,2,Centrum-West,52.38376,4.89005,Entire home/apt,2,1.0,1.0,7,$116.00,2,365,t,3,4,7,156,40,7,1,4.35,t,0.63,,$58,$232,7%,13%,19%,$4.99,,
1743,15030853,0.6399999999999999,f,2,2,Centrum-West,52.3855,4.888,Entire home/apt,2,1.0,1.0,1,$116.00,2,365,t,3,5,8,169,71,24,0,4.41,t,1.07,,$58,$232,7%,13%,18%,$4.99,,
1744,15033074,0.6599999999999999,f,1,1,Centrum-West,52.37028,4.89022,Private room,3,1.0,2.0,10,$276.00,2,1125,t,3,13,27,48,116,23,2,4.77,t,1.67,,$92,$552,8%,26%,28%,$4.99,,
1745,15033626,,f,1,1,De Baarsjes - Oud-West,52.36161,4.86998,Entire home/apt,4,3.0,3.0,4,$275.00,3,20,t,0,0,0,0,4,0,0,5.0,f,0.06,,$68.75,$825,5%,22%,24%,$4.99,0.0,1375.0
1746,15038140,0.45,f,1,1,Centrum-West,52.37994,4.88759,Entire home/apt,4,2.0,3.0,17,$449.00,3,1125,t,2,10,10,172,55,5,0,4.66,f,0.8,,$112.25,$1347,10%,16%,28%,$10.99,0.4712328767123288,2245.0
1747,15038670,,f,1,1,Oostelijk Havengebied - Indische Buurt,52.36446,4.93719,Private room,2,1.0,1.0,4,$88.00,2,1125,t,0,0,0,0,168,0,0,4.9,t,2.43,,$44,$176,6%,13%,14%,$4.99,0.0,440.0
1748,15045784,1.0,f,1,1,Westerpark,52.38066,4.87215,Entire home/apt,2,1.0,1.0,8,$229.00,4,4,t,5,5,5,5,30,0,0,4.72,f,0.43,,$114.5,$916,6%,18%,21%,$4.99,0.0136986301369863,1145.0
1749,15045881,0.67,f,2,2,Slotervaart,52.35492,4.82909,Entire home/apt,2,1.0,1.0,5,$110.00,2,1125,t,3,3,14,14,6,0,0,5.0,f,0.09,,$55,$220,8%,7%,21%,$4.99,,
1750,15046252,1.0,f,1,1,Slotervaart,52.36537,4.82862,Entire home/apt,2,1.0,1.0,5,$110.00,3,45,t,8,23,37,307,203,20,4,4.75,f,2.94,,$55,$330,5%,11%,17%,$4.99,0.8133971291866029,599.4976076555024
